,EmployerId,Employees,SizeRange,ClientTenure,Industry,ClientStartDate,QuoteDate,Offered,ExistingProducts,NumUniqueProducts,SumPremium
5922,712456,41,10-49 EE,5887,I20,2002-08-05,2018-06-20,ProductX,"Product3,Product1,Product4",3,30969
5923,483025,58,50-99 EE,2901,I27,2011-22-07,2019-07-01,ProductX,"Product1,Product2",2,26500
5924,525973709,54,50-99 EE,29616,,2099-05-07,2018-06-04,ProductX,"Product4,Product2,Product1",3,27403
5925,630757,17,10-49 EE,5784,I20,2003-07-01,2018-11-08,ProductX,Product3,1,6651
5926,477106204,22,10-49 EE,5713,I27,2002-24-05,2018-01-13,ProductX,"Product3,Product2",2,24126
5927,455521627,19,10-49 EE,2551,I23,2011-12-08,2018-08-06,ProductX,"Product4,Product3,Product1,Product2",4,25654
5928,632763686,39,10-49 EE,4394,,2007-01-03,2019-03-12,ProductX,Product1,1,12943
5929,638861732,210,100-499 EE,2400,I27,2011-15-08,2018-03-11,ProductX,"Product4,Product1",2,10379
5930,439257,77,50-99 EE,1437,I26,2014-18-04,2018-03-25,ProductX,"Product4,Product2,Product3,Product1",4,19971
5931,598536,5,0-9 EE,2199,I11,2012-22-02,2018-03-01,ProductX,"Product3,Product1",2,16030
5932,65971912,18,10-49 EE,6780,I24,2000-19-05,2018-12-11,ProductX,"Product4,Product1",2,15895
5933,625474325,71,50-99 EE,29621,I20,2099-24-06,2018-05-19,ProductX,"Product2,Product3,Product1",3,30183
5934,198836607,18,10-49 EE,29237,I12,2099-21-10,2019-10-04,ProductX,"Product3,Product4",2,22604
5935,327420714,145,100-499 EE,3050,I07,2010-26-07,2018-12-01,ProductX,"Product3,Product4",2,13108
5936,812480,29,10-49 EE,3808,I22,2008-12-01,2018-06-16,ProductX,"Product2,Product3,Product1",3,22808
5937,709819065,33,10-49 EE,29513,,2099-05-06,2018-08-16,ProductX,"Product4,Product2",2,12722
5938,628161418,31,10-49 EE,29401,I14,2099-06-12,2019-06-08,ProductX,"Product4,Product2,Product3,Product1",4,32323
5939,647736,17,10-49 EE,29189,I22,2098-19-05,2018-06-19,ProductX,"Product1,Product2",2,23757
5940,644406588,11,10-49 EE,1130,,2016-11-03,2019-04-15,ProductX,"Product4,Product1,Product2",3,20189
5941,512122266,99,50-99 EE,2518,I27,2011-17-03,2018-02-06,ProductX,"Product2,Product3,Product4",3,11779
5942,433589556,17,10-49 EE,4903,I27,2004-01-09,2018-02-03,ProductX,"Product3,Product1,Product2",3,17289
5943,137646288,10,10-49 EE,28791,I17,2098-19-06,2019-08-22,ProductX,"Product3,Product1",2,13263
5944,622480846,9,0-9 EE,3314,I11,2009-20-07,2018-08-16,ProductX,"Product4,Product1",2,24354
5945,579431746,26,10-49 EE,5085,I24,2005-08-04,2019-03-11,ProductX,"Product3,Product4",2,8613
5946,477752,26,10-49 EE,6206,I20,2002-18-05,2019-05-15,ProductX,"Product3,Product4",2,16034
5947,867423,71,50-99 EE,2264,I27,2012-22-06,2018-09-03,ProductX,"Product3,Product4,Product1,Product2",4,28556
5948,649861756,29,10-49 EE,1451,,2015-07-04,2019-03-28,ProductX,"Product2,Product3,Product1,Product4",4,19576
5949,512324474,86,50-99 EE,2909,I23,2010-23-10,2018-10-10,ProductX,"Product3,Product4",2,11534
5950,695924574,33,10-49 EE,3145,,2010-23-06,2019-02-01,ProductX,"Product3,Product4",2,23942
5951,220023825,47,10-49 EE,3559,I13,2008-03-12,2018-09-01,ProductX,"Product3,Product1",2,9585
5952,698166458,10,10-49 EE,1576,,2014-25-01,2018-05-20,ProductX,"Product3,Product2",2,13924
5953,610587607,71,50-99 EE,6017,,2002-22-02,2018-08-14,ProductX,"Product4,Product2,Product1",3,23953
5954,642668,8,0-9 EE,5501,I27,2003-11-04,2018-05-03,ProductX,"Product3,Product1,Product2",3,40276
5955,725556,18,10-49 EE,2095,I12,2013-10-12,2019-09-05,ProductX,"Product2,Product4",2,22248
5956,381539914,15,10-49 EE,5795,I27,2003-05-06,2019-04-17,ProductX,"Product2,Product1,Product4",3,26282
5957,692082844,12,10-49 EE,3912,,2008-27-09,2019-06-14,ProductX,"Product2,Product3,Product4",3,26675
5958,558511,21,10-49 EE,3347,I27,2009-07-07,2018-09-05,ProductX,Product2,1,14718
5959,553714032,31,10-49 EE,29091,I27,2099-04-06,2019-10-11,ProductX,"Product3,Product1,Product4",3,38540
5960,675355,3,0-9 EE,4912,I19,2006-07-05,2019-10-18,ProductX,"Product4,Product2",2,15392
5961,650585313,69,50-99 EE,29215,,2099-07-03,2019-03-12,ProductX,Product1,1,8203
5962,635699,7,0-9 EE,1304,I22,2016-14-02,2019-09-10,ProductX,"Product2,Product3,Product4",3,25818
5963,222543210,37,10-49 EE,5450,I22,2004-27-11,2019-10-30,ProductX,"Product2,Product3,Product1",3,33156
5964,608291062,25,10-49 EE,3760,I15,2008-10-09,2018-12-27,ProductX,"Product3,Product1",2,10809
5965,586943437,60,50-99 EE,4303,,2007-27-06,2019-04-08,ProductX,"Product4,Product1,Product2",3,24494
5966,792432,27,10-49 EE,3173,I09,2009-03-12,2018-08-11,ProductX,"Product3,Product1",2,14475
5967,469254131,71,50-99 EE,4876,I02,2005-18-02,2018-06-26,ProductX,"Product3,Product1,Product2",3,13462
5968,597447909,107,100-499 EE,6396,I22,2000-24-09,2018-03-30,ProductX,"Product3,Product4",2,10935
5969,744047,34,10-49 EE,6088,I19,2001-13-05,2018-01-12,ProductX,"Product3,Product1,Product4",3,22396
5970,675847707,15,10-49 EE,3852,I19,2008-09-02,2018-08-27,ProductX,"Product4,Product3,Product1",3,27248
5971,553427280,575,500-999 EE,28938,I20,2098-25-08,2019-06-03,ProductX,"Product4,Product3,Product2",3,22271
5972,115931716,25,10-49 EE,6217,I11,2001-14-04,2018-04-22,ProductX,"Product4,Product1",2,19812
5973,665118,21,10-49 EE,1405,I20,2015-05-01,2018-11-10,ProductX,"Product2,Product3,Product1",3,29290
5974,196893885,28,10-49 EE,4226,I12,2007-27-02,2018-09-23,ProductX,"Product3,Product1,Product2",3,24991
5975,273177147,16,10-49 EE,1278,I08,2015-18-12,2019-06-18,ProductX,"Product2,Product1",2,24269
5976,626175323,32,10-49 EE,29208,I22,2098-16-07,2018-07-28,ProductX,"Product3,Product4",2,10434
5977,650612309,18,10-49 EE,5137,I27,2005-31-03,2019-04-24,ProductX,"Product4,Product2,Product3,Product1",4,40609
5978,560509302,58,50-99 EE,7227,I26,2000-18-03,2019-12-31,ProductX,"Product2,Product1",2,16515
5979,604633378,57,50-99 EE,29409,I27,2098-22-11,2018-05-17,ProductX,"Product4,Product1",2,16855
5980,166172346,25,10-49 EE,29303,I09,2098-19-09,2018-06-28,ProductX,"Product3,Product4",2,12309
5981,493134,30,10-49 EE,1737,I18,2014-17-12,2019-09-19,ProductX,"Product3,Product4",2,18853
5982,344574733,65,50-99 EE,5355,I19,2003-02-10,2018-05-31,ProductX,"Product4,Product1,Product2",3,26029
5983,406115374,39,10-49 EE,29385,I20,2098-02-10,2018-04-20,ProductX,"Product2,Product1,Product4",3,12547
5984,302531627,59,50-99 EE,5088,I11,2005-07-04,2019-03-13,ProductX,"Product3,Product2",2,11140
5985,516967,194,100-499 EE,943,I25,2016-29-06,2019-01-28,ProductX,"Product2,Product3,Product4",3,21416
5986,634174193,12,10-49 EE,1231,,2015-04-03,2018-07-17,ProductX,"Product2,Product1",2,29788
5987,632477922,38,10-49 EE,3725,I07,2008-10-06,2018-08-22,ProductX,"Product4,Product3,Product2",3,20184
5988,544022,5,0-9 EE,1042,I23,2016-02-07,2019-05-10,ProductX,"Product4,Product1",2,16576
5989,441206,12,10-49 EE,5776,I12,2002-10-04,2018-02-01,ProductX,"Product3,Product4",2,15141
5990,132592681,174,100-499 EE,6480,I24,2001-21-12,2019-09-18,ProductX,"Product3,Product1",2,16456
5991,670609601,25,10-49 EE,564,I15,2016-19-10,2018-05-06,ProductX,"Product4,Product3,Product1",3,27259
5992,133103728,15,10-49 EE,1324,I22,2015-15-09,2019-05-01,ProductX,"Product3,Product4,Product1,Product2",4,27957
5993,265788730,43,10-49 EE,6804,I27,2000-01-09,2019-04-19,ProductX,"Product3,Product1",2,16580
5994,31415479,7,0-9 EE,5104,I11,2004-14-07,2018-07-05,ProductX,"Product2,Product1",2,18785
5995,637847371,34,10-49 EE,2350,I27,2013-03-02,2019-07-12,ProductX,"Product4,Product2,Product1",3,22945
5996,481754325,25,10-49 EE,6745,I23,2000-13-06,2018-12-01,ProductX,"Product3,Product1,Product4",3,15884
5997,731908,12,10-49 EE,4509,I04,2006-17-01,2018-05-23,ProductX,"Product3,Product1",2,16233
5998,626895106,179,100-499 EE,1989,,2013-05-08,2019-01-15,ProductX,"Product3,Product1,Product2",3,27427
5999,468654,20,10-49 EE,2168,I12,2012-17-12,2018-11-24,ProductX,"Product4,Product2",2,17119
6000,453880330,21,10-49 EE,1483,I20,2014-29-10,2018-11-20,ProductX,"Product4,Product1,Product2",3,30786
6001,688982506,390,100-499 EE,5165,,2005-10-06,2019-08-01,ProductX,"Product2,Product1",2,14122
6002,308859758,9,0-9 EE,4787,I21,2005-07-02,2018-03-18,ProductX,"Product3,Product4",2,12699
6003,500895498,16,10-49 EE,5484,I27,2004-11-10,2019-10-17,ProductX,"Product2,Product3,Product4",3,27934
6004,590379492,10,10-49 EE,2157,,2013-30-10,2019-09-26,ProductX,"Product4,Product2,Product3,Product1",4,27946
6005,706942,3,0-9 EE,6118,I27,2001-03-04,2018-01-02,ProductX,Product4,1,6527
6006,504038,28,10-49 EE,3485,I23,2010-11-01,2019-07-28,ProductX,"Product1,Product2",2,26065
6007,519108524,19,10-49 EE,29427,I27,2099-18-07,2018-12-23,ProductX,"Product4,Product1",2,10415
6008,558045036,23,10-49 EE,3692,,2009-24-05,2019-07-03,ProductX,"Product3,Product4",2,22650
6009,601196503,11,10-49 EE,1940,,2013-06-05,2018-08-28,ProductX,"Product1,Product4",2,16011
6010,615952633,26,10-49 EE,1365,,2015-12-12,2019-09-07,ProductX,"Product4,Product2,Product1",3,16078
6011,654676,10,10-49 EE,1082,I21,2016-02-06,2019-05-20,ProductX,"Product4,Product1",2,16033
6012,613561,151,100-499 EE,2201,I26,2013-15-04,2019-04-25,ProductX,"Product4,Product2,Product1",3,19055
6013,448071323,13,10-49 EE,3051,,2011-03-04,2019-08-10,ProductX,"Product2,Product3,Product4",3,31299
6014,320152555,52,50-99 EE,4640,I27,2006-29-04,2019-01-11,ProductX,"Product3,Product4",2,27332
6015,625395231,87,50-99 EE,5072,I20,2004-21-09,2018-08-11,ProductX,"Product4,Product3,Product1,Product2",4,30143
6016,679430,30,10-49 EE,2403,I27,2011-14-11,2018-06-13,ProductX,"Product3,Product1,Product2",3,21092
6017,479366866,19,10-49 EE,1079,I21,2015-19-09,2018-09-02,ProductX,"Product3,Product2",2,12915
6018,809947,11,10-49 EE,1910,I19,2014-21-08,2019-11-13,ProductX,"Product1,Product2",2,8719
6019,666461308,47,10-49 EE,29057,,2098-21-08,2019-01-31,ProductX,"Product4,Product3,Product2",3,23796
6020,528009495,28,10-49 EE,1333,I27,2016-22-02,2019-10-17,ProductX,"Product3,Product4",2,30175
6021,599903899,8,0-9 EE,6939,I20,2000-17-09,2019-09-17,ProductX,"Product3,Product1",2,11193
6022,353558031,610,500-999 EE,4630,I19,2006-14-03,2018-11-16,ProductX,"Product3,Product1,Product2",3,21507
6023,656506714,13,10-49 EE,1078,,2015-03-04,2018-03-16,ProductX,"Product3,Product4",2,25266
6024,762067,100,100-499 EE,3667,I19,2008-18-01,2018-02-01,ProductX,Product2,1,7897
6025,645821435,12,10-49 EE,4061,,2007-24-08,2018-10-06,ProductX,"Product1,Product2",2,6937
6026,398018701,220,100-499 EE,3216,I12,2010-26-04,2019-02-14,ProductX,"Product3,Product2",2,15669
6027,586578,13,10-49 EE,28760,I20,2098-14-05,2019-08-17,ProductX,"Product3,Product1",2,11797
6028,691628,5,0-9 EE,29610,I27,2099-27-03,2018-03-02,ProductX,"Product2,Product1,Product4",3,10721
6029,707414537,39,10-49 EE,2450,,2012-25-08,2019-05-11,ProductX,"Product3,Product1",2,13032
6030,599672678,52,50-99 EE,4716,I23,2006-27-11,2019-10-26,ProductX,"Product4,Product2,Product1",3,22642
6031,507645352,105,100-499 EE,2948,I23,2010-31-07,2018-08-26,ProductX,"Product4,Product2,Product1",3,32915
6032,475570,63,50-99 EE,4099,I24,2007-20-04,2018-07-10,ProductX,"Product3,Product1,Product4",3,17091
6033,171198519,41,10-49 EE,4432,I12,2006-25-08,2018-10-13,ProductX,Product4,1,10651
6034,564929084,1876,1000-4999EE,29235,I26,2099-19-04,2019-04-04,ProductX,"Product3,Product1",2,15028
6035,667880,11,10-49 EE,1413,I20,2014-20-06,2018-05-03,ProductX,"Product3,Product4",2,16733
6036,438384,85,50-99 EE,28560,I03,2098-19-02,2019-12-11,ProductX,"Product3,Product1,Product4",3,12531
6037,257217750,625,500-999 EE,2634,I01,2012-25-03,2019-06-11,ProductX,"Product3,Product4",2,25151
6038,469221196,19,10-49 EE,4480,I27,2006-09-08,2018-11-14,ProductX,"Product4,Product1,Product2",3,17574
6039,650278288,67,50-99 EE,5875,I20,2002-08-02,2018-03-11,ProductX,"Product2,Product1",2,25338
6040,519197822,53,50-99 EE,3933,I14,2007-18-11,2018-08-25,ProductX,"Product4,Product1",2,14201
6041,705853947,4,0-9 EE,29093,,2099-23-03,2019-07-28,ProductX,"Product2,Product3,Product1",3,20236
6042,513422367,9,0-9 EE,28731,I01,2098-18-02,2019-06-22,ProductX,"Product1,Product2",2,4627
6043,775768,281,100-499 EE,5600,I22,2003-09-09,2019-01-08,ProductX,"Product3,Product2",2,17425
6044,487115,42,10-49 EE,3966,I12,2007-25-05,2018-04-03,ProductX,"Product3,Product2",2,9322
6045,84480990,28,10-49 EE,4822,I16,2005-11-03,2018-05-24,ProductX,"Product4,Product2,Product1",3,28774
6046,465603,9,0-9 EE,5668,I20,2004-02-04,2019-10-09,ProductX,"Product4,Product3,Product1",3,26099
6047,591423442,51,50-99 EE,6350,,2001-08-08,2018-12-27,ProductX,Product3,1,7260
6048,600700,45,10-49 EE,28695,I19,2098-08-05,2019-10-15,ProductX,"Product3,Product2",2,27505
6049,778035,18,10-49 EE,4205,I12,2007-17-04,2018-10-21,ProductX,"Product4,Product3,Product1",3,10513
6050,559417313,21,10-49 EE,796,I27,2015-28-10,2018-01-01,ProductX,"Product4,Product2",2,10057
6051,665330,17,10-49 EE,5342,I02,2005-05-03,2019-10-20,ProductX,"Product4,Product3,Product2",3,30394
6052,681495,10,10-49 EE,5699,,2003-18-09,2019-04-26,ProductX,"Product1,Product2",2,17034
6053,96659541,35,10-49 EE,1569,I27,2015-08-08,2019-11-24,ProductX,"Product2,Product3,Product1",3,18059
6054,455653,26,10-49 EE,899,I25,2016-14-02,2018-08-01,ProductX,"Product4,Product2",2,11762
6055,259565403,28,10-49 EE,5314,I12,2004-12-01,2018-07-31,ProductX,"Product2,Product1",2,11836
6056,609535211,20,10-49 EE,5315,I27,2004-02-10,2019-04-22,ProductX,"Product2,Product3,Product1",3,8246
6057,768717,99,50-99 EE,1166,I22,2016-02-04,2019-06-12,ProductX,"Product3,Product1,Product2",3,30042
6058,601305,27,10-49 EE,1576,I23,2014-26-07,2018-11-18,ProductX,"Product2,Product4",2,17600
6059,27348859,174,100-499 EE,3461,I27,2010-19-04,2019-10-10,ProductX,"Product3,Product2,Product1,Product4",4,34172
6060,777883,27,10-49 EE,3592,I19,2008-28-12,2018-10-29,ProductX,"Product4,Product1",2,18918
6061,592951135,6,0-9 EE,1471,I11,2014-03-09,2018-09-13,ProductX,"Product4,Product1",2,17506
6062,701545,14,10-49 EE,4959,I22,2005-07-04,2018-11-04,ProductX,"Product4,Product1,Product2",3,19646
6063,236797683,609,500-999 EE,4079,I27,2008-22-06,2019-08-23,ProductX,"Product4,Product3,Product2",3,16545
6064,737666,25,10-49 EE,1340,I18,2015-23-02,2018-10-25,ProductX,"Product3,Product1,Product4",3,15584
6065,547931825,68,50-99 EE,4052,I27,2008-13-01,2019-02-16,ProductX,"Product4,Product1",2,6778
6066,66717745,57,50-99 EE,2861,I26,2012-14-01,2019-11-14,ProductX,"Product1,Product4",2,13514
6067,564695078,25,10-49 EE,3680,I26,2009-21-03,2019-04-18,ProductX,"Product2,Product1",2,19452
6068,567085545,17,10-49 EE,28897,I13,2098-21-03,2019-02-07,ProductX,"Product2,Product1",2,26787
6069,669246282,258,100-499 EE,3939,I20,2008-01-01,2018-10-14,ProductX,Product4,1,8853
6070,564520,1,0-9 EE,4200,I20,2007-18-07,2019-01-16,ProductX,"Product3,Product4",2,10307
6071,700629807,28,10-49 EE,1468,,2014-14-09,2018-09-21,ProductX,Product3,1,19118
6072,56157365,8,0-9 EE,4564,I14,2006-30-11,2019-05-30,ProductX,"Product3,Product4",2,10778
6073,449318,29,10-49 EE,2837,I27,2010-07-05,2018-02-11,ProductX,"Product3,Product4",2,23319
6074,575732,429,100-499 EE,6687,I27,2000-10-04,2018-08-01,ProductX,"Product3,Product2",2,27519
6075,267090667,9,0-9 EE,3678,I27,2008-30-10,2018-11-25,ProductX,"Product3,Product1,Product4",3,34136
6076,199127866,17,10-49 EE,4052,I01,2007-17-02,2018-03-23,ProductX,"Product4,Product3,Product2",3,10719
6077,60419725,12,10-49 EE,2871,I27,2010-02-05,2018-03-12,ProductX,"Product3,Product4",2,26379
6078,326567919,18,10-49 EE,1196,I23,2015-22-10,2019-01-30,ProductX,"Product3,Product4",2,18029
6079,535099442,1352,1000-4999EE,6334,I23,2001-22-06,2018-10-25,ProductX,"Product3,Product4,Product1,Product2",4,36273
6080,650318344,34,10-49 EE,4922,I22,2006-16-04,2019-10-07,ProductX,"Product1,Product4",2,17397
6081,771333,20,10-49 EE,5845,I15,2003-12-04,2019-04-13,ProductX,"Product1,Product4",2,8292
6082,351631429,17,10-49 EE,6338,I21,2001-12-01,2018-05-21,ProductX,"Product4,Product2",2,12939
6083,616722381,124,100-499 EE,4999,I20,2006-24-04,2019-12-31,ProductX,"Product1,Product4",2,31426
6084,491511,181,100-499 EE,3604,I14,2008-05-12,2018-10-18,ProductX,"Product2,Product1,Product4",3,10918
6085,274204594,39,10-49 EE,2079,I09,2013-16-09,2019-05-27,ProductX,"Product4,Product1",2,3074
6086,619216500,19,10-49 EE,29721,I27,2099-22-06,2018-02-06,ProductX,"Product4,Product3,Product1",3,26269
6087,621078467,65,50-99 EE,7148,I11,2000-18-02,2019-09-14,ProductX,"Product3,Product2",2,20038
6088,775743,35,10-49 EE,4632,I26,2006-22-11,2019-07-29,ProductX,"Product3,Product2,Product1,Product4",4,21405
6089,733823,25,10-49 EE,3702,I20,2008-18-03,2018-05-07,ProductX,"Product4,Product3,Product1,Product2",4,25487
6090,484761533,10,10-49 EE,4300,I12,2006-22-08,2018-05-31,ProductX,"Product3,Product2",2,14646
6091,388440283,9,0-9 EE,29190,I24,2098-13-05,2018-06-12,ProductX,"Product4,Product2",2,10893
6092,523655954,16,10-49 EE,4577,I13,2007-26-02,2019-09-08,ProductX,"Product4,Product1,Product2",3,17626
6093,710310,10,10-49 EE,6533,I22,2002-04-01,2019-11-24,ProductX,"Product3,Product1,Product4",3,20279
6094,591871,64,50-99 EE,4774,I26,2005-20-09,2018-10-16,ProductX,"Product3,Product4",2,21359
6095,128806413,10,10-49 EE,3322,I22,2010-10-11,2019-12-15,ProductX,"Product2,Product1",2,16878
6096,370067736,23,10-49 EE,1958,I19,2014-21-01,2019-06-02,ProductX,"Product4,Product1,Product2",3,21044
6097,573658913,358,100-499 EE,1894,I26,2014-17-07,2019-09-23,ProductX,"Product4,Product1",2,17351
6098,609393434,15,10-49 EE,5753,I23,2002-17-11,2018-08-18,ProductX,"Product2,Product3,Product1",3,12932
6099,266354411,130,100-499 EE,6008,I25,2002-16-12,2019-05-29,ProductX,"Product1,Product2",2,31897
6100,664262,23,10-49 EE,4481,I22,2007-17-04,2019-07-24,ProductX,Product3,1,10421
6101,75762647,60,50-99 EE,1422,I20,2014-04-03,2018-01-24,ProductX,"Product2,Product4",2,19909
6102,327340582,49,10-49 EE,29280,I27,2099-11-10,2019-08-12,ProductX,"Product4,Product3,Product1",3,27608
6103,629183574,13,10-49 EE,2641,I11,2012-14-01,2019-04-08,ProductX,"Product2,Product3,Product4",3,19567
6104,644827529,32,10-49 EE,817,I24,2016-23-11,2019-02-18,ProductX,"Product3,Product1,Product2",3,18882
6105,410571880,72,50-99 EE,3879,I11,2009-04-05,2019-12-17,ProductX,"Product2,Product1",2,14099
6106,764503,36,10-49 EE,4301,I02,2007-12-10,2019-07-22,ProductX,Product2,1,14126
6107,536515,58,50-99 EE,2736,I24,2012-03-02,2019-08-01,ProductX,"Product4,Product3,Product2",3,31599
6108,267540827,17,10-49 EE,4096,I21,2007-08-08,2018-10-25,ProductX,"Product2,Product4",2,11320
6109,219563558,343,100-499 EE,4384,I20,2006-11-10,2018-10-12,ProductX,"Product4,Product2",2,12375
6110,635953053,43,10-49 EE,4735,,2006-05-08,2019-07-23,ProductX,"Product3,Product1,Product4",3,15577
6111,219664616,14,10-49 EE,5888,,2003-15-03,2019-04-28,ProductX,Product1,1,3491
6112,24845641,26,10-49 EE,1125,I12,2016-10-03,2019-04-09,ProductX,"Product3,Product4",2,17172
6113,435618051,53,50-99 EE,4213,I27,2007-13-09,2019-03-27,ProductX,"Product3,Product1",2,25159
6114,574774919,27,10-49 EE,5653,I27,2003-18-03,2018-09-08,ProductX,"Product4,Product3,Product2",3,20363
6115,548279979,36,10-49 EE,4006,I23,2007-23-11,2018-11-11,ProductX,"Product3,Product1",2,15725
6116,450620839,50,50-99 EE,1811,I24,2014-16-05,2019-05-01,ProductX,"Product2,Product4",2,14026
6117,652410853,100,100-499 EE,29185,,2098-10-08,2018-09-14,ProductX,Product2,1,12177
6118,472214593,352,100-499 EE,5434,I02,2003-19-10,2018-09-04,ProductX,"Product4,Product2",2,13035
6119,720929,26,10-49 EE,29498,I26,2099-06-11,2019-02-01,ProductX,"Product3,Product4",2,14638
6120,769257,18,10-49 EE,4468,I20,2005-13-11,2018-02-06,ProductX,"Product1,Product2",2,8772
6121,494020599,13,10-49 EE,956,I27,2015-30-07,2018-03-12,ProductX,"Product4,Product1",2,18567
6122,435701,18,10-49 EE,3015,I27,2011-29-05,2019-08-30,ProductX,"Product2,Product3,Product4",3,34265
6123,546389810,22,10-49 EE,563,,2016-18-10,2018-05-04,ProductX,"Product2,Product1,Product4",3,26221
6124,450933101,16,10-49 EE,5629,I12,2004-05-06,2019-11-03,ProductX,"Product3,Product1,Product2",3,26559
6125,483927514,48,10-49 EE,7061,I20,2000-01-06,2019-10-01,ProductX,"Product3,Product2",2,12331
6126,695167839,34,10-49 EE,2284,,2013-19-06,2019-09-20,ProductX,"Product3,Product2",2,8847
6127,557557,11,10-49 EE,1653,I21,2015-27-03,2019-10-05,ProductX,"Product3,Product2",2,28591
6128,145597804,116,100-499 EE,6336,I27,2002-19-08,2019-12-24,ProductX,"Product2,Product3,Product4",3,23182
6129,483304927,39,10-49 EE,6807,I27,2000-17-07,2019-03-07,ProductX,"Product4,Product1,Product2",3,12434
6130,641031,247,100-499 EE,1142,,2015-10-08,2018-09-25,ProductX,"Product1,Product2",2,8134
6131,585956,87,50-99 EE,1742,I23,2014-13-01,2018-10-21,ProductX,"Product3,Product1,Product4",3,14520
6132,446319401,41,10-49 EE,2379,I09,2013-07-05,2019-11-11,ProductX,"Product2,Product1,Product4",3,20254
6133,664292,23,10-49 EE,1939,I22,2013-02-12,2019-03-25,ProductX,"Product3,Product2",2,12245
6134,611185,117,100-499 EE,3490,I27,2008-28-11,2018-06-19,ProductX,"Product3,Product4",2,10314
6135,628474,39,10-49 EE,29487,I21,2098-31-12,2018-04-08,ProductX,"Product2,Product3,Product1,Product4",4,27122
6136,543264,42,10-49 EE,1864,I20,2014-05-09,2019-10-13,ProductX,"Product2,Product3,Product1",3,29711
6137,206839315,15,10-49 EE,5525,I18,2003-21-12,2019-02-05,ProductX,"Product3,Product4",2,12161
6138,815960,27,10-49 EE,2846,I20,2011-01-08,2019-05-17,ProductX,"Product3,Product1,Product2",3,21638
6139,596809570,44,10-49 EE,6082,I27,2002-21-06,2019-02-14,ProductX,"Product2,Product3,Product4",3,22116
6140,664010718,82,50-99 EE,5672,,2003-18-01,2018-07-30,ProductX,"Product3,Product1,Product2",3,24387
6141,779909,10,10-49 EE,3458,,2008-24-09,2018-03-14,ProductX,Product4,1,20134
6142,437853494,59,50-99 EE,2352,I12,2011-27-10,2018-04-05,ProductX,"Product4,Product1,Product2",3,20044
6143,635350028,44,10-49 EE,1680,,2014-30-11,2019-07-07,ProductX,"Product3,Product4",2,9545
6144,619457,57,50-99 EE,29298,I09,2099-28-07,2019-05-11,ProductX,"Product3,Product4",2,15219
6145,522114,35,10-49 EE,1398,I27,2014-05-05,2018-03-03,ProductX,Product2,1,13835
6146,736875,50,50-99 EE,1481,I27,2014-14-03,2018-04-03,ProductX,"Product1,Product4",2,22616
6147,830388,13,10-49 EE,4262,I20,2008-16-01,2019-09-17,ProductX,"Product2,Product1,Product4",3,20314
6148,596470634,215,100-499 EE,5383,I20,2004-23-12,2019-09-19,ProductX,"Product2,Product1",2,16114
6149,446567485,99,50-99 EE,5828,I22,2002-28-03,2018-03-12,ProductX,"Product1,Product4",2,19853
6150,847530,76,50-99 EE,1323,I26,2016-07-05,2019-12-21,ProductX,"Product3,Product4",2,17158
6151,216059265,11,10-49 EE,5613,I12,2003-27-06,2018-11-08,ProductX,"Product2,Product4",2,15739
6152,611039698,454,100-499 EE,4425,,2006-29-06,2018-08-10,ProductX,"Product3,Product1,Product4",3,30252
6153,760083,70,50-99 EE,2364,I10,2012-12-11,2019-05-04,ProductX,"Product4,Product1",2,6797
6154,799852,14,10-49 EE,6565,I23,2000-20-11,2018-11-11,ProductX,"Product3,Product4",2,10492
6155,670704556,13,10-49 EE,6973,,2000-08-07,2019-08-11,ProductX,"Product4,Product2",2,10149
6156,760650,58,50-99 EE,6531,I22,2000-05-03,2018-01-21,ProductX,"Product4,Product1,Product2",3,28859
6157,793878,32,10-49 EE,5897,I20,2002-06-03,2018-04-28,ProductX,"Product4,Product3,Product2",3,25482
6158,535430832,23,10-49 EE,1152,I19,2016-29-10,2019-12-25,ProductX,Product1,1,13262
6159,54985486,52,50-99 EE,5062,I17,2005-03-06,2019-04-13,ProductX,"Product4,Product1",2,23578
6160,311523818,6,0-9 EE,2287,I20,2012-21-11,2019-02-25,ProductX,"Product1,Product2",2,21048
6161,681099,30,10-49 EE,2375,I12,2011-08-10,2018-04-09,ProductX,"Product3,Product2",2,32014
6162,210152450,53,50-99 EE,2069,I08,2013-15-03,2018-11-13,ProductX,"Product3,Product2",2,22507
6163,297255086,81,50-99 EE,1863,I22,2013-26-11,2019-01-02,ProductX,"Product3,Product4",2,25123
6164,154588386,1,0-9 EE,4969,I27,2005-25-03,2018-11-01,ProductX,Product1,1,18414
6165,666920277,11,10-49 EE,6417,,2001-26-01,2018-08-22,ProductX,"Product4,Product2,Product1",3,30874
6166,499722412,28,10-49 EE,5282,I27,2005-15-02,2019-08-03,ProductX,"Product2,Product3,Product1",3,11869
6167,564192,35,10-49 EE,4117,I16,2008-30-04,2019-08-08,ProductX,"Product1,Product4",2,14198
6168,599748123,56,50-99 EE,1281,I27,2014-24-11,2018-05-28,ProductX,"Product3,Product1,Product2",3,10920
6169,545937,72,50-99 EE,4595,I17,2006-11-02,2018-09-11,ProductX,"Product1,Product2",2,18455
6170,672913248,10,10-49 EE,29177,,2098-25-08,2018-10-07,ProductX,"Product2,Product4",2,13121
