EmployerId,Employees,Industry,NetworkStrength,ZipCode,ClientStartDate
458600,7,I27,-0.6799,59701,09/24/14
634405,18,I12,-0.4454,71901,03/21/04
348812461,14,I13,0.0451,32963,07/21/09
684124,7,I27,0.3078,87501,07/15/12
288069978,55,I27,0.4868,97204,12/24/04
495487,28,I19,0.5516,11378,04/24/09
267374805,4,I02,0.4496,94010,03/20/12
775375,24,I17,-0.4004,17315,10/30/09
785743,50,I27,0.4332,20190,07/14/16
605380014,17,I21,-0.1090,20685,11/06/11
829333,25,,0.2920,85019,05/06/00
391840544,4,,0.7075,33316,09/16/13
769323,14,I12,0.7929,33458,03/10/12
789971,4,I09,0.2363,33809,06/03/04
610155,13,I27,0.6770,92672,07/16/12
589615761,3,I23,0.3849,48104,07/01/06
438568,45,I12,0.6648,14221,07/12/13
547139,29,I27,-0.0348,46112,04/01/99
596035771,8,I11,0.3413,78704,02/22/15
694245,3,I27,0.7163,80904,04/03/08
200595613,15,I27,0.3578,99201,02/18/16
848780,24,I27,-0.1242,07430,06/06/00
562930962,4,I24,0.0561,53202,09/03/10
557999768,4,I19,0.4239,93611,05/31/11
779100,13,I13,0.7075,33316,10/17/98
822656,82,I26,?,79839,12/04/02
543511,10,I12,-0.7226,35501,07/02/01
729560,16,I20,0.5978,48461,04/28/05
282848404,30,I22,-0.9323,26003,01/11/98
53412842,27,I23,0.0561,53210,12/15/07
284266257,17,I15,0.6907,48083,01/31/05
801443,21,I27,0.0849,99503,11/16/03
505883,2692,I25,0.1490,75034,01/06/15
607304,28,I16,1.1108,40383,04/10/03
549328,6,I23,-0.9347,78503,08/25/06
737924,3,,-0.0188,01923,02/12/10
547156887,5,I20,0.7379,14901,08/23/98
614506892,30,,0.8821,30046,10/24/05
726039,3,I19,0.5968,40475,04/13/02
380526070,7,I02,-0.5895,27707,01/01/06
541493,39,I27,0.4239,93602,06/11/00
701047,14,I15,-0.9756,53121,02/22/12
778037,2,I02,0.8877,80011,07/28/07
683972661,16,,0.5411,90405,03/19/01
438858,23,I22,0.6643,13206,06/08/08
715147,8,I27,-0.5817,27910,12/07/05
385826191,47,I27,-1.1406,95971,02/07/03
838474,140,I27,1.7122,30655,05/15/04
122833778,281,I27,0.6220,43614,08/10/02
515737723,15,I19,0.8877,80216,01/06/99
556901,4,I27,0.4798,01040,06/14/07
388204221,219,I21,0.1781,65542,11/13/09
450539512,17,I27,0.8067,48917,11/06/10
726415,8,I17,0.2819,23058,01/20/03
696485,11,,0.9319,80021,01/01/98
279327463,45,I16,0.5411,90067,05/05/02
751612,50,I12,-0.1018,72032,02/20/16
656010328,10,,0.3849,48170,07/09/04
671671635,29,I19,0.2884,66062,07/01/08
466961954,644,I25,0.7062,30322,12/02/02
397078160,62,I09,0.0000,21046,07/16/13
536790,81,I20,0.4271,55330,10/26/08
633935,13,I19,-0.9919,52175,01/16/99
796647,55,I11,-0.9683,25813,10/19/00
516296,4,I16,0.5411,90290,02/04/09
670222,2,I13,0.4868,97225,10/05/01
261743893,28,I02,0.1056,60607,02/22/13
477705,10,I27,-0.0594,17545,09/18/10
664322,63,I22,-0.9919,52161,06/08/98
852502,9,I19,0.2401,28217,01/13/11
109799975,4,I27,0.3918,10012,07/30/09
511116346,41,I22,0.3777,76208,12/19/99
595564,280,I26,-0.5875,72712,07/19/00
694470753,1628,,-0.7957,36608,04/16/07
494362,13,I09,0.8537,95035,10/09/16
452718,5,I26,-0.1265,07102,07/25/11
465733077,24,I22,0.4228,21701,02/09/00
847150,28,I27,-0.7957,36606,05/28/09
524139,26,I21,0.8537,94588,01/24/11
459938,9,I20,-0.3857,30721,06/02/98
616160,35,I27,0.3904,95973,11/10/16
371731364,42,I18,0.4721,80264,08/19/16
584906,27,I13,0.1056,60654,09/19/05
845252,93,I13,-0.6589,04112,05/31/15
95246446,10,I20,0.3031,45840,07/09/05
250907318,14,I23,-0.3611,70002,02/16/13
536523,7,I20,-1.4814,31320,02/17/15
366059183,3,I04,0.1530,98104,04/27/11
206980529,13,I15,-0.1124,55411,03/07/03
708987,19,I26,-0.9919,38850,09/03/16
384309295,105,I23,0.3793,07739,05/19/12
661756,28,,-0.1201,29304,10/18/00
447849924,221,I26,-0.2097,15071,03/23/15
576887874,56,I16,0.0246,70458,04/27/10
492044,61,I12,0.6284,92103,01/07/01
619023050,8,I14,-0.1124,55402,12/03/08
695743,37,I19,0.7129,48203,03/27/15
52315019,74,I04,0.3918,10022,11/06/06
372260684,120,I27,0.8109,48624,02/14/05
48796789,13,I27,0.0561,53219,08/06/10
235617902,10,I22,0.7075,33328,07/22/09
556920,32,I22,0.4801,29732,07/07/13
309753939,16,I09,-0.0802,01581,05/31/98
528615,3,I12,0.2884,66209,04/24/06
660479,20,I23,0.7648,41074,02/14/15
622608409,14,I13,0.1011,77002,07/21/14
553309913,6,I11,0.2923,20036,11/08/15
530600639,22,I27,-0.2416,76086,06/19/15
673206,16,I27,0.4731,33606,06/26/03
612755,7,,0.1011,77079,11/26/11
795565,54,,-0.6589,04122,07/31/06
471133,1,I27,-0.0498,23606,08/17/08
459710,16,I23,-0.6195,54701,08/18/11
777096,4,I09,0.7450,80128,03/23/99
608587,3,I27,0.7692,38654,01/21/16
358761684,56,I20,0.5411,90670,05/08/13
561578269,39,I12,-0.2278,19713,08/22/01
194588235,11,I22,-0.8187,56546,07/31/06
818557,12,I19,-0.4715,61032,11/27/11
445639,2,I13,0.7132,49503,10/19/10
744981,2,,-0.0953,27516,12/10/04
675730324,918,,0.1056,60015,06/15/06
464674300,55,I11,0.1226,63005,02/01/04
708529,27,I13,0.6907,48334,02/01/12
670332740,3,,0.0561,53154,10/06/15
181318051,1369,I23,0.5411,90895,04/14/16
688472451,15,,0.7194,33181,08/27/01
670386356,99,,0.7062,30030,08/02/08
700741023,103,,0.1815,60504,09/04/11
616808924,11,,-0.8590,76502,12/17/99
382923380,26,I27,0.6690,80631,06/18/08
307660037,37,I27,0.0561,53215,06/21/04
273266616,26,I27,0.2923,20036,05/10/10
723514,17,I27,-0.2488,32501,12/13/07
622939028,58,I13,0.7208,70809,07/19/11
677348,18,I22,0.6106,48603,05/15/11
757157,20,I27,0.1056,60443,08/26/06
258758293,10,I07,-0.8533,31021,12/04/00
651593224,28,I11,-0.1963,02818,02/25/13
34551358,7,I23,0.4125,95050,07/08/99
555918,22,I22,0.4554,63103,06/08/09
421702620,794,I27,1.0284,30354,03/03/13
431558,14214,I25,-0.2152,62794,02/20/07
588060196,8,I27,0.2973,98225,02/22/04
255268048,3453,I09,0.2923,20005,11/24/12
393703824,126,I20,0.6643,13202,06/03/00
624718174,9,I27,-0.7831,53040,05/29/98
657362492,79,,0.4752,14760,08/14/01
665919858,281,I12,0.3493,19010,04/04/10
589669299,26,,-1.1316,76450,06/07/04
868573,14,I27,-0.7338,79118,11/03/09
536694869,25,,0.0709,49037,04/01/11
731273,40,I11,0.7286,33777,05/19/14
509201597,18,I11,0.5411,91406,03/27/04
733752,54,I16,-0.5005,70601,03/02/08
695587,16,I22,-1.4388,28403,07/31/16
668841,15,I09,0.6284,92008,03/04/16
628682575,11,I15,0.6887,96813,10/05/00
281128731,20,I20,0.6770,92701,08/29/06
765686,12,I15,0.4721,80211,02/19/14
843792,27,I12,-0.4492,17011,07/15/14
754283,7,I27,0.8483,92543,09/12/02
493841973,55,I27,1.3866,30214,11/27/10
215175018,2,,?,07069,01/12/14
650285245,13,,0.2008,21216,11/10/09
150776082,15,I27,0.2698,52645,12/17/08
650575711,9,I21,0.6383,95076,10/27/08
457125,34,I21,0.6284,92123,05/13/02
756376,11,,-0.4309,35216,10/02/16
559671417,11,I25,0.3200,37206,09/20/13
786132,6,I11,-0.2378,02138,09/25/09
625971,15,I26,0.0561,53202,10/25/13
463457972,258,I23,0.2785,19102,07/01/04
755716,4,I12,-0.4387,32547,03/07/07
43306543,40,I23,0.0000,21029,07/11/98
18796436,18,I20,0.6284,91978,06/02/99
666918,7,I24,-0.1124,55305,03/14/08
60720692,15,I23,0.8845,29169,01/10/05
184659335,32,,0.6648,14150,08/30/09
678126,13,I14,0.6770,92606,01/21/13
499105951,27,I27,0.1183,08540,04/08/05
820834,11,I27,-1.0196,24228,07/23/13
610231095,46,I20,0.7132,49548,10/22/02
769793,29,I20,?,07004,07/02/04
550149037,184,I23,-0.2305,67209,02/23/04
468237,3,I20,-0.1242,07606,06/20/98
388819303,3,I14,-0.6033,54304,02/08/14
103844825,201,I14,0.1815,60515,09/23/11
394156178,11,I23,-1.4803,56007,11/05/10
748472,11,I13,0.0561,53202,06/14/00
412365755,18,I27,0.3493,19076,12/15/06
662253,46,I26,-0.1124,55305,07/14/02
743244,11,I19,0.1805,76107,02/12/01
775384,17,I27,0.6996,80525,06/07/08
269801943,70,I27,0.4933,10549,08/28/07
659492950,14,,0.2370,19406,01/03/12
869189,23,I12,0.0561,53220,02/10/00
627780,26,I27,-0.0333,06489,02/01/06
810826,23,I12,0.4731,33626,11/13/99
255286928,36,I02,0.6284,92122,01/27/11
469078244,498,I20,0.6907,48326,03/03/10
841085,8,I27,-0.4355,75455,01/11/09
395901595,206,I12,0.8643,95811,02/16/09
533069,4,I22,1.1696,42240,03/24/10
585685232,27,I20,0.2147,63026,12/01/11
599674,3,I04,0.7577,94596,10/15/08
385237435,28,I19,0.4167,84770,07/24/99
588286740,14,I20,0.5041,55328,02/10/99
721245,8,I27,0.2923,20426,09/13/05
399070090,11,I27,0.7194,33137,09/24/00
544482,68,I22,-0.1124,55437,12/26/02
342686085,13,I15,-1.0260,81224,07/30/01
13074019,37,I19,-0.7379,58203,07/11/07
497607588,51,I27,-0.2378,02458,08/10/01
868574,7,I12,0.0112,48912,02/03/07
186579502,223,I12,0.5411,90638,01/30/14
426501969,12,I11,-0.1040,87174,11/06/03
450588247,217,I27,0.4933,10573,01/11/06
549345491,82,I05,0.1530,98004,06/27/00
537606,8,I22,0.2465,45217,12/04/11
449543,12,I20,-0.1124,55402,01/24/15
358662920,20,I27,0.5411,90012,07/22/15
377149028,44,I25,0.7818,45342,06/21/06
405425997,17,I27,0.4496,94070,02/23/06
625480490,15,,0.6859,48317,09/22/06
599702,6,I15,0.3918,10011,02/27/13
592978673,24,I23,0.1882,64081,11/30/08
673445129,10,,0.2401,89102,09/02/98
139221383,13,I27,-0.4309,35242,05/28/14
129052960,42,I12,0.3112,15904,11/21/06
269411004,8,I19,0.2920,85282,04/29/98
551352,62,I27,0.7319,10950,06/01/00
410347345,10,I20,0.1056,60007,02/18/11
291432613,11,I12,0.4933,10549,11/16/12
554802,6,I27,0.7379,14901,05/03/03
511035088,1650,I09,-0.1242,07666,04/09/11
401547334,6,I22,0.6770,92626,08/04/15
441631,24,I07,-1.3396,30643,03/02/04
444787,39,I27,0.2225,21224,12/28/11
511923,7,I13,-2.2614,22960,10/31/00
502390708,30,I15,-0.1124,55374,12/07/98
37896877,94,I22,-0.3982,36104,11/01/02
529937,25,I26,0.9627,49315,06/11/98
322453547,19,I11,0.9627,49010,04/15/15
820689,302,I09,0.6111,84601,12/06/03
707737,11,I14,0.1538,45502,02/03/05
111535182,14,I22,0.6907,48083,10/25/04
619146569,27,,0.5411,91436,06/17/09
125652449,3,,1.1158,45331,06/11/13
780080,14,I11,0.7132,49503,08/07/01
315412077,56,I11,0.4332,22182,11/24/11
848681,11,,0.5401,87113,04/15/15
461650802,5,I19,-0.4178,29526,07/31/16
393362319,28,,-0.2453,19533,04/29/16
640989527,290,,0.1750,37664,06/10/15
507674,2,I13,-0.0801,07869,01/11/06
674865,166,I11,0.4721,80203,12/13/01
670417855,1930,I02,0.6770,92651,05/11/02
27710433,17,I12,0.6648,14215,08/02/02
624265135,33,,-0.5837,82070,09/20/15
610194080,21,I13,0.7194,33134,05/05/01
561106,49,I27,0.5638,47150,05/06/16
535363853,20,I01,0.2229,38103,04/01/11
71361745,25,,1.0891,30501,01/09/06
543643,3,I07,-0.0188,01950,11/19/10
548686,5,I02,?,04101,05/15/06
422850350,33,I20,-0.5977,17078,11/06/07
463215204,17,I12,0.7450,80113,03/21/06
508866,12,I16,0.7075,33324,01/16/16
705748843,2735,,0.7903,30117,02/18/01
320166419,25,I13,0.1774,18940,05/24/01
794259,13,I25,0.3197,32803,04/04/99
390997872,125,I15,0.3918,10036,08/17/99
496809,38,I12,0.6907,48302,02/27/07
585127,8,I22,0.8200,44446,10/02/06
121999243,9,I20,-0.4004,17356,03/31/09
567951,6,I27,0.0520,08096,04/19/10
374839561,53,I20,-0.3416,18017,04/09/08
712612,4,I13,0.5766,43221,08/14/10
52332816,6,I11,-0.4309,35243,08/30/14
578905,36,I11,-0.6876,28401,10/23/10
185592976,52,I24,-0.6509,76710,07/24/14
642224,12,I20,0.1530,98052,04/29/05
569060710,13,I27,0.1056,60601,06/28/03
668656,3,,0.1056,60015,11/12/13
391822075,76,I20,0.5114,97015,03/13/16
392395779,15,I23,0.1056,60601,06/19/15
675307248,23,,0.7194,33169,10/21/08
557653,258,I14,0.3918,10019,03/25/06
51012369,8,I27,0.4096,45459,09/04/13
216162055,336,I27,0.7818,45402,10/23/12
433372253,30,I22,-0.0168,52031,10/11/10
509850,37,I11,0.4332,20151,09/27/15
638557,8,I20,0.5411,91355,09/26/13
644623686,10,,0.5957,93010,10/11/10
821069,22,I22,0.0983,08012,02/21/15
391178932,77,I20,-1.0237,55329,02/04/03
699863,24,,0.7208,70810,11/07/03
661943,12,I21,0.7434,75457,01/25/10
83666158,10,I19,0.2438,32571,12/19/98
434845212,12,I27,1.1748,31799,06/17/14
486653377,1501,I20,-0.1249,78224,06/29/07
724369,1192,I27,0.1056,60631,01/26/16
584855,25,I27,-0.0801,07834,01/31/11
698546,14,I14,-0.3488,73104,08/18/98
624685,127,I20,0.6907,48071,07/30/98
851888,21,I22,-0.5860,50317,09/25/99
546766,49,I26,-0.0324,98801,07/06/12
584889189,30,I19,-0.0555,02110,06/18/99
531828380,11,I17,-0.6463,16120,03/01/08
145662395,201,I01,0.1653,29803,03/02/07
195317859,19,I13,0.8138,30339,08/29/99
802750,52,I26,-0.3488,73131,12/21/04
17607026,70,I17,-0.8285,53588,04/16/10
665692620,4,,0.6907,48025,09/03/16
829331,19,I20,0.7706,48840,04/21/04
571693,15,I24,0.8138,30339,01/21/11
667812580,10,,-0.8001,97330,04/14/08
110014552,9,I23,0.5768,11550,01/24/11
443933,2,I15,0.2785,19102,08/21/02
814553,7,I20,0.8643,95811,02/03/09
534590106,3,I23,0.4326,29926,08/31/99
470905,210,I25,-0.4492,17011,05/24/98
733890,4,I16,-1.4648,26508,01/23/13
435324,16,I19,0.4034,22401,07/10/12
723783,33,I24,0.4896,84101,05/06/00
550396,42,I20,2.0892,44601,11/20/01
724633,34,I01,0.1758,47802,07/19/12
587095,3,I14,0.5401,87109,03/20/10
581133,2,I27,0.7286,33781,07/24/10
107610149,10,,0.7194,33138,04/09/00
588513735,106,I26,0.1490,75173,05/01/16
807157,27,I07,-0.2369,48116,12/09/06
701955,5,I22,-0.0701,15401,07/01/13
577288850,40,I25,-1.0992,75904,09/20/05
514818301,3,I04,-1.6108,54915,09/03/12
176789858,9,I20,-0.0801,07082,02/27/13
606803418,11,,-1.2204,18337,09/24/08
487584,692,I20,0.7132,49503,12/18/99
432152,5,I22,-0.2253,17701,05/06/11
670208936,2,,-0.0348,46077,08/02/07
735530,1,,0.2401,28241,02/03/16
497299,22,I24,-0.2097,15205,07/21/10
610030527,19,I27,0.3291,28768,09/17/98
451271,12,I27,-2.1151,70037,12/12/09
216049820,1353,I11,0.1011,77042,04/18/13
771837,131,I21,0.1805,76021,12/06/12
658590,117,I27,0.3749,75240,03/26/06
443841,146,I26,0.5768,11560,09/16/06
514128529,17,I26,0.1882,64081,02/22/03
416153079,30,I22,0.3394,68138,12/30/10
755571,47,I27,?,04032,12/24/10
691052,6,I22,0.2014,06824,05/17/03
462466,30,,0.3918,10022,09/25/12
649190799,21,,0.8537,94560,08/23/11
812467,2,I13,0.3201,36580,06/26/16
511857901,83,I25,0.3494,65203,02/13/09
451303,970,I26,-1.0027,78852,08/11/13
513690698,5420,I20,-1.0010,56073,01/25/08
184677543,11,I27,0.6907,48341,11/26/12
833957,6,,-0.0333,06032,12/02/07
716458,18,I02,0.5957,91359,03/31/99
369155611,12,I27,-0.3747,62523,08/02/11
673723113,2,,0.8537,94539,11/12/12
684815093,17,,0.5411,90301,06/25/05
581587,24,I27,-0.2234,70360,03/23/11
504996,15,I12,1.0284,30260,03/30/06
346318983,822,I09,-0.0333,06026,02/20/11
615115373,61,I21,0.7379,14830,05/20/99
645581828,341,I27,0.6907,48343,04/03/04
507041,16,I20,0.1805,76140,09/10/08
869139,84,I13,-0.1124,55402,06/30/06
519414,21,I22,0.2099,43056,10/03/03
323182081,143,I11,0.4332,22032,03/06/16
756838,11,I27,0.3849,48103,07/12/15
598943157,48,,0.7132,49519,01/16/08
556346,2,I27,0.1490,75098,02/18/09
650412731,137,I13,0.2965,20854,10/24/05
715079,20,I20,0.2920,85007,08/20/00
800301,1,,0.4648,33465,12/18/01
628962,4157,I23,0.4352,43017,10/12/98
601210162,3,I01,0.7194,33134,07/20/04
90764837,26,I12,-0.4147,58801,12/22/99
364793963,33,I23,-1.0010,56001,03/01/06
692124,10,I27,0.4187,20745,02/22/02
550658445,163,I03,0.4332,22030,11/15/15
451723,17,I14,0.2923,20036,07/20/04
125136513,33,,-0.0555,02128,02/26/02
685055821,40,,0.1530,98005,11/18/01
519943,6,I23,0.4326,29902,01/28/13
725066,10,I11,-0.1124,55435,08/03/10
826313,149,I12,0.4128,36302,10/05/15
156025869,133,I23,0.3749,75234,04/11/99
727777,4,I22,1.0171,58575,10/31/08
618408262,10,I27,0.7692,38654,04/23/03
560352,123,I19,-0.3821,03103,09/03/09
667300,10,I11,0.1186,21666,04/03/06
451836569,20,I22,0.3918,10016,06/02/06
736458,12,I19,-0.3488,73102,03/23/06
772599,31,,0.2884,66206,01/03/98
785345,216,I18,-0.2305,67206,01/27/14
225710514,48,I27,-0.9801,58316,02/18/11
743237,9,I13,0.4332,22303,11/11/02
590616155,100,I12,0.8779,10301,07/04/12
526434,9,I20,-0.1406,60134,06/24/99
474040596,346,I25,0.0561,53226,11/11/00
155200906,251,I23,0.0558,94103,10/09/10
357351579,9,I10,0.2785,19104,01/25/07
588420721,1274,I13,0.2785,19103,09/10/99
623451,3,I27,0.1108,03801,09/29/09
618318,11,,0.1805,76118,08/12/14
517498,21,I19,0.1056,60005,07/12/08
448623,4739,,0.2884,66212,06/06/08
162357436,15,I19,-0.2816,53713,09/06/13
642741885,34,I13,-0.1265,07102,08/06/15
374135567,101,I14,0.4125,94304,01/28/01
630627,21,I12,0.6648,14226,01/06/07
56316965,26,I13,0.4542,11706,01/02/04
106906355,161,I27,0.5766,43205,10/25/01
650387411,101,I20,0.6859,48310,03/01/04
800675,5,I20,-0.4896,70501,06/01/16
250860041,5,I27,0.8190,30022,04/27/08
742816,34,I20,0.7129,48135,02/05/03
614192,31,I27,0.0397,37343,05/26/14
696500767,15,,0.3749,75006,02/06/03
141435906,11,I17,-0.5345,68901,07/26/04
624001,17,I22,-0.1242,07430,02/24/16
677877,143,I20,0.6887,96819,05/03/10
510912131,9,I11,-0.0333,06095,03/17/99
191614201,22,I26,0.5411,91011,08/11/15
504988040,21,I19,-0.7015,07848,09/15/03
619156,2,I12,-0.1181,62223,09/06/11
444411,10,I27,0.5401,87113,04/21/00
235512278,56,I20,0.8317,65625,10/19/00
65901037,19,I20,0.2363,33801,01/05/14
666054,26,I19,-0.4575,79007,05/21/09
544703086,39,I20,-0.1265,07006,07/01/00
281896694,200,,0.7577,94520,05/03/16
562015,12,I19,0.2920,85034,08/18/07
674572,17,,-0.5977,17104,05/19/09
493359636,781,I23,0.8253,44138,05/19/98
622893355,29,I21,0.2491,54220,06/02/15
526180082,78,I12,-0.5978,96021,11/28/13
586191,3,I23,0.1800,63376,12/02/16
591215,2,I07,0.1895,29466,01/26/10
555079,11,I20,-0.5190,06457,08/03/08
648790,15,I19,0.5766,43205,07/17/00
709069,25,I25,-0.6033,54301,01/11/07
602072414,2,I27,0.4163,38028,06/07/16
595868309,41,,0.6367,46613,07/22/00
487073394,22,I23,0.0764,57401,09/29/00
784102,159,I20,-0.2733,37756,07/09/16
744887,11,I11,0.2923,20009,08/24/13
285479389,10,I27,0.2514,33967,08/21/02
688207,10,I27,-0.0594,17540,12/22/06
459471925,8,I23,-1.1412,97367,09/02/16
712423,4,I27,0.4271,55304,05/26/16
704939,3,I11,0.4184,20109,02/21/08
560331,39,I09,0.1490,75080,03/17/98
583034,5,I22,0.4239,93725,05/25/02
2578414,14,I23,-0.7379,58203,12/15/00
581846,55,I12,-0.0090,50401,01/06/10
437629,16,I27,0.1942,46403,01/04/14
713680,10,I27,0.1007,63105,03/05/16
774656,85,,-0.4101,50682,10/22/01
457617,95,I27,0.3413,78767,11/13/08
663034,4,I22,0.0451,32963,12/19/11
676105659,36,I27,-0.1124,55428,11/09/11
620458662,72,I13,-0.1242,07601,10/20/08
507929993,20,I19,0.6136,44720,11/13/12
515317,20,,0.2208,37923,10/14/12
706275,2,I27,0.8649,37075,12/02/98
172591343,27,I01,0.0112,48933,06/13/98
393164718,1502,I20,0.1056,60007,04/26/11
416650406,224,I23,0.1815,60143,06/28/02
59761010,19,I07,-0.2816,53705,12/25/13
167413805,13,I14,-0.1963,02920,06/21/11
476476998,10,I07,0.1945,07901,12/24/11
629364849,3,I19,0.1774,18947,01/04/03
778782,312,I27,0.8253,44120,12/21/13
652618,9,I20,0.5411,91205,02/12/11
633805080,26,,0.1108,03833,08/17/07
832467,21,I27,-0.6589,04101,12/08/02
634858,12,I20,-0.1424,60061,03/20/16
571089,6,I27,0.2920,85284,09/20/05
568113,8,I22,0.8877,80216,02/05/08
733332,12,I11,0.4933,10566,05/18/11
796254,80,I04,0.5411,90067,02/15/15
599002508,61,I24,0.5401,87110,05/15/08
826678,44,,0.2884,66206,07/27/06
590387918,69,I14,0.4239,93706,09/29/15
644356,16,I14,0.7194,33131,12/15/11
423738032,2,I27,0.3102,77477,07/13/03
755135,21,,0.1108,38852487,10/10/03
432217637,16,I20,0.6284,92064,05/12/07
728733,55,I07,-0.0574,15601,04/28/01
674623,2,I12,0.1882,64055,03/12/06
833106,9,I26,-0.2453,02188,01/08/04
169669590,239,I20,0.6648,14150,03/15/03
640963057,69,I19,0.3777,76259,12/01/13
448250538,21,I15,-0.1124,55414,07/22/06
768725,22,I12,-0.3338,67401,03/12/13
455232559,17,I23,0.4496,94080,02/14/06
540207,30,I11,0.7381,95403,12/31/06
435376,33,I11,-0.0333,06032,11/22/03
630021258,80,I20,1.4224,38834,02/16/01
510733226,185,I27,0.8483,92262,05/12/15
816003,44,I12,-0.3488,73112,12/15/11
267347464,67,I19,0.3749,75229,11/27/12
687303349,17,,0.4195,83440,03/22/08
515853,13,I13,0.3918,10169,08/24/10
785114,5,I20,0.2229,38118,08/14/13
408448634,12,I08,-0.6033,54303,08/03/98
391886805,16,I27,1.4327,04574,10/26/98
503459174,2,I03,-0.6463,16063,03/02/98
459864,146,I01,-0.0094,15370,04/28/05
569362,18,I23,0.5027,96001,05/04/07
650620983,10,,-0.6033,54115,10/20/01
700286,22,I17,0.1815,60189,04/25/05
397820976,307,I09,0.2973,98225,04/06/06
364806416,34,I09,0.0397,37402,03/11/02
868014,6,I20,0.4933,10523,01/28/04
329258707,28,,0.6648,14202,01/26/07
702294,42,I13,-0.2278,19806,05/01/99
581296,83,I20,0.2208,37917,07/10/12
42106773,49,I25,-0.1460,08502,12/16/09
851680,20,I21,0.4058,38351,07/21/14
379080181,108,I27,0.6201,11201,07/13/01
331667758,37,I12,-0.0801,07046,01/20/08
832201,4,I17,0.7450,80210,10/06/00
484404,17,I23,-0.2816,53716,12/11/08
727976,4,I27,-0.3588,70185,06/06/08
609961,6,I14,-0.0594,17579,11/11/01
494323,51,I26,-0.2378,01890,04/02/99
421976983,13,I02,0.4554,63108,06/09/09
365472361,7,I12,0.3777,76052,04/11/03
523684150,20,I15,0.5411,23236,01/17/16
664877889,5,I22,-0.2378,01730,08/09/04
682914505,5,,0.9627,49423,09/22/99
665823328,6385,I24,0.0587,23502,03/09/13
6221009,13,I19,0.3200,37207,05/19/07
790638,7,,0.1882,64015,11/27/03
41035461,14,I20,0.2785,19134,07/04/00
776226,3,I27,-1.6108,54915,05/23/01
421586385,19,,0.5411,91303,12/29/12
625567,27,I26,0.8537,94546,10/08/99
709905081,47,,-0.1124,55426,06/07/04
431117010,31,I20,0.4928,78666,02/01/04
460007095,12,I15,0.1273,02571,03/08/06
179742864,27,I25,0.4731,33511,09/03/12
822180,39,I17,0.5276,54636-9416,09/25/07
707071,17,I27,0.1530,98011,12/10/05
261910138,38,I20,0.6284,92081,09/05/06
649575,175,I26,0.3918,10028,02/10/04
623483778,176,,?,?,07/07/13
380507940,39,I11,0.7062,30326,03/29/99
365539762,27,I06,0.3918,10018,11/10/04
809569,6,I19,1.0705,27262,06/16/99
84357075,10,I12,-0.2378,02420,09/09/99
676818876,42,I13,-0.0555,02108,12/02/06
535219037,2012,I20,0.2014,06831,12/29/01
66710933,4,I20,0.8537,94539,12/08/11
583130,17,I19,?,06790,07/05/14
449603,4,I20,0.1007,63119,02/11/05
561797771,10,I24,0.3749,75181,09/03/15
563426,58,I22,-1.2302,79764,04/02/15
226772320,23,I23,0.1895,29406,06/22/16
823078,9,I25,0.0178,77702,04/11/02
584304,156,I27,0.3918,10017,04/19/15
627073621,24,I20,2.1630,39218,03/30/14
527077,192,I07,0.4146,32224,04/08/14
712224554,189,,0.4454,93013,12/05/07
480623,18,I20,0.3868,98550,06/08/06
609468,20,I14,0.2923,20036,01/19/02
569365,12,I14,-0.6865,82520,10/24/04
838232,2,I24,0.8253,44122,05/27/09
733362,5,I14,0.1056,60601,04/22/08
9211091,17,I27,-0.0760,04605,11/07/08
468230,35,I27,-0.1124,55403,05/31/07
461142123,55,I22,-0.2453,02062,03/07/01
313541226,95,I26,0.6284,92026,02/10/09
655927,8,I11,0.6111,84003,03/08/00
487501,14,I13,0.2785,19102,05/08/06
482523,4,,-0.2262,77902,11/07/16
672825,38,,0.6648,14206,12/02/11
664094332,9,,0.0670,56482,04/13/12
672308,18,I20,0.6859,48035,06/20/06
825193,13,I22,-0.1124,55305,07/03/14
13612307,3,I02,-0.1124,55402,11/04/08
564137,4,I20,0.1011,77547,05/15/15
104645426,108,I14,0.2923,20006,12/04/10
512805,12,I27,-0.0574,15668,07/14/14
650365445,29,I14,-0.2816,53713,12/22/16
772002,3,I02,-0.3153,39567,10/19/11
612263,12,I26,0.0558,94118,05/08/01
688243,6,I25,0.1774,18940,11/07/99
530810,11,I02,0.3918,10065,03/30/07
842388,12,,0.8483,92543,08/03/16
505706714,18,I11,0.6284,92121,01/08/07
610370817,52,I24,0.5411,90017,06/17/09
255359572,7,,0.4731,33618,04/21/11
293886983,6,I22,-0.0188,01880,02/07/16
739894,16,I25,0.6297,22314,06/26/06
424472935,26,I12,0.3197,34761,12/22/13
433094230,7917,I23,0.2401,28202,07/24/06
298607764,33,I27,0.2920,85226,07/28/11
514172,9,I13,0.5733,12207,11/22/06
354675070,45,I23,-0.0555,02114,11/16/98
452001,12,I11,0.3197,32789,09/17/02
616255,15,I22,0.3866,55117,02/14/13
297221996,20,I20,0.5411,90013,02/10/02
783300,1245,I22,-0.1249,78218,10/18/16
595035,11,I21,1.5326,29648,12/21/01
254099926,20,I20,0.6907,48326,03/21/10
455195419,8,I21,0.8821,30019,11/09/07
78877909,28,I27,0.1011,77054,12/23/98
371020793,50,I15,-0.0701,15401,06/14/16
635212765,31,I27,0.3246,49024,05/19/06
654277,15,I13,0.1839,14623,02/23/06
