EmployerId,Offered,Status,QuoteDate
567797778,ProductX,Lost,2019-07-14
382479044,ProductX,Lost,2019-12-03
639940775,ProductX,Lost,2019-01-12
729541,ProductX,Lost,2018-08-15
455132066,ProductX,Lost,2018-01-01
646870175,ProductX,Sold,2019-09-03
281832208,ProductX,Lost,2018-02-17
583182616,ProductX,Lost,2018-10-12
536624,ProductX,Lost,2019-08-22
501932159,ProductX,Lost,2018-10-26
624729087,ProductX,Sold,2018-06-21
497567854,ProductX,Lost,2018-03-23
259564035,ProductX,Lost,2018-03-14
508883,ProductX,Lost,2019-02-27
279195924,ProductX,Sold,2018-04-16
581026865,ProductX,Lost,2018-02-03
95162605,ProductX,Lost,2018-07-13
543534,ProductX,Lost,2018-09-16
507531251,ProductX,Lost,2019-03-21
868912,ProductX,Lost,2019-10-18
621358384,ProductX,Sold,2019-01-30
571071728,ProductX,Lost,2018-08-29
266432157,ProductX,Lost,2018-11-27
558314281,ProductX,Lost,2019-12-11
768570,ProductX,Lost,2018-01-10
526027574,ProductX,Sold,2018-10-04
650867,ProductX,Lost,2018-08-22
610325,ProductX,Lost,2018-07-10
586975300,ProductX,Lost,2018-06-10
613319,ProductX,Lost,2018-11-05
610040579,ProductX,Lost,2018-03-16
703783398,ProductX,Sold,2018-06-02
285099753,ProductX,Lost,2019-11-18
387359438,ProductX,Sold,2018-06-12
6976154,ProductX,Lost,2019-11-25
519234100,ProductX,Lost,2019-07-09
439421,ProductX,Lost,2018-01-27
320322385,ProductX,Lost,2018-02-07
729970,ProductX,Lost,2018-11-03
725067,ProductX,Lost,2019-06-30
193985177,ProductX,Lost,2018-05-13
638115,ProductX,Lost,2018-04-15
512520199,ProductX,Lost,2018-11-11
691304878,ProductX,Lost,2018-07-19
111352216,ProductX,Lost,2018-12-11
239139503,ProductX,Lost,2018-02-05
784956,ProductX,Lost,2019-02-05
283133805,ProductX,Lost,2019-05-16
462823,ProductX,Sold,2018-12-26
658924403,ProductX,Lost,2019-01-12
851420,ProductX,Lost,2018-08-15
563553161,ProductX,Lost,2019-04-14
657025445,ProductX,Lost,2019-07-17
744909,ProductX,Lost,2019-09-17
720883,ProductX,Lost,2019-05-11
344753305,ProductX,Lost,2018-09-03
738058,ProductX,Lost,2019-03-23
543722446,ProductX,Sold,2019-10-13
711637,ProductX,Lost,2019-05-08
630984493,ProductX,Lost,2019-12-21
552969015,ProductX,Sold,2018-03-05
624662,ProductX,Lost,2018-04-22
353993838,ProductX,Lost,2018-10-12
604765,ProductX,Lost,2019-08-09
591444328,ProductX,Lost,2018-07-31
274411810,ProductX,Lost,2018-09-18
520770,ProductX,Lost,2019-12-07
207606754,ProductX,Sold,2019-08-17
9246920,ProductX,Lost,2018-05-29
632474,ProductX,Lost,2018-12-26
544051,ProductX,Lost,2019-04-24
481658159,ProductX,Sold,2019-08-01
650277970,ProductX,Sold,2019-06-10
852863,ProductX,Lost,2018-08-10
801159,ProductX,Lost,2019-08-27
559212876,ProductX,Lost,2019-08-10
728948,ProductX,Lost,2019-05-22
527350,ProductX,Lost,2019-11-07
510166416,ProductX,Lost,2019-08-16
436265,ProductX,Lost,2019-05-30
722033,ProductX,Lost,2019-02-14
165149127,ProductX,Lost,2018-07-20
198305384,ProductX,Lost,2018-08-31
578579,ProductX,Lost,2019-05-28
56205181,ProductX,Lost,2019-10-12
481029,ProductX,Lost,2018-03-05
751389,ProductX,Sold,2018-09-26
622702160,ProductX,Sold,2019-04-18
663505,ProductX,Lost,2018-08-06
695292069,ProductX,Sold,2018-12-21
403339877,ProductX,Lost,2018-04-18
626949333,ProductX,Lost,2018-12-02
686667406,ProductX,Sold,2019-02-21
705516176,ProductX,Lost,2018-11-29
496673104,ProductX,Lost,2018-09-09
479341287,ProductX,Lost,2019-01-15
84709878,ProductX,Lost,2019-02-26
452927166,ProductX,Lost,2018-11-04
776705,ProductX,Lost,2018-07-29
705689214,ProductX,Lost,2018-02-12
65007005,ProductX,Lost,2018-07-22
654157052,ProductX,Lost,2018-06-05
700942726,ProductX,Lost,2019-08-28
60666134,ProductX,Sold,2018-10-27
650278068,ProductX,Lost,2018-05-03
776833,ProductX,Lost,2018-12-27
560436827,ProductX,Lost,2018-10-11
595595614,ProductX,Sold,2018-01-07
675169693,ProductX,Lost,2018-02-24
535626911,ProductX,Sold,2019-02-27
80300862,ProductX,Lost,2018-07-10
669444057,ProductX,Lost,2018-10-31
690990613,ProductX,Lost,2019-10-31
496507303,ProductX,Sold,2018-10-04
530922162,ProductX,Lost,2019-01-25
624484,ProductX,Lost,2019-06-05
623964081,ProductX,Sold,2019-10-05
448967031,ProductX,Lost,2018-06-08
29552592,ProductX,Lost,2018-02-15
610019508,ProductX,Sold,2019-01-11
228676329,ProductX,Sold,2019-08-23
473967037,ProductX,Sold,2018-11-02
671097799,ProductX,Lost,2019-09-01
562649998,ProductX,Sold,2019-03-21
489273491,ProductX,Lost,2019-08-29
565062661,ProductX,Lost,2019-10-29
650278210,ProductX,Sold,2018-04-23
469940,ProductX,Lost,2019-08-30
718833,ProductX,Lost,2018-12-12
820684,ProductX,Sold,2018-04-26
661409,ProductX,Lost,2018-12-15
216240719,ProductX,Lost,2019-05-29
174502495,ProductX,Lost,2019-02-03
627139845,ProductX,Lost,2018-09-19
321061830,ProductX,Lost,2019-09-04
342632733,ProductX,Sold,2019-06-08
701177,ProductX,Lost,2018-09-25
346811299,ProductX,Sold,2019-08-04
826347,ProductX,Lost,2019-10-27
349232236,ProductX,Sold,2019-08-17
682258255,ProductX,Lost,2019-06-20
615093500,ProductX,Sold,2019-05-25
625311,ProductX,Lost,2018-07-17
696631111,ProductX,Lost,2018-02-28
665754604,ProductX,Sold,2018-06-20
708837351,ProductX,Lost,2018-12-16
385177544,ProductX,Lost,2019-04-23
661016283,ProductX,Sold,2019-08-19
747652,ProductX,Lost,2019-02-22
616480822,ProductX,Lost,2019-10-12
201062046,ProductX,Lost,2019-04-19
668789919,ProductX,Sold,2018-10-30
414463802,ProductX,Lost,2018-02-22
699959,ProductX,Lost,2019-07-18
522965857,ProductX,Lost,2019-12-22
624343419,ProductX,Sold,2019-03-28
484612,ProductX,Lost,2019-11-04
450652984,ProductX,Lost,2019-07-24
76707024,ProductX,Lost,2019-07-08
506795263,ProductX,Lost,2019-06-16
312205238,ProductX,Lost,2018-07-19
466451924,ProductX,Lost,2018-04-14
451090,ProductX,Lost,2019-10-01
453486,ProductX,Lost,2019-07-06
577620822,ProductX,Lost,2019-05-16
431976,ProductX,Lost,2018-12-14
698901423,ProductX,Sold,2019-04-18
636119045,ProductX,Lost,2019-06-25
610548258,ProductX,Sold,2018-06-12
758378,ProductX,Lost,2019-02-15
614190485,ProductX,Lost,2018-06-20
294072922,ProductX,Lost,2019-09-13
601399419,ProductX,Sold,2018-08-29
271235355,ProductX,Lost,2019-09-21
600523136,ProductX,Lost,2019-06-08
470479180,ProductX,Lost,2019-11-03
199975677,ProductX,Lost,2019-01-19
510796960,ProductX,Lost,2019-12-29
653904678,ProductX,Lost,2019-09-30
302032589,ProductX,Lost,2019-05-01
677989478,ProductX,Sold,2018-02-24
574930,ProductX,Lost,2019-10-07
269820646,ProductX,Lost,2019-12-04
536815460,ProductX,Sold,2018-06-30
603471514,ProductX,Lost,2018-07-27
633075444,ProductX,Lost,2018-07-18
616641,ProductX,Lost,2018-02-18
670372568,ProductX,Lost,2019-03-19
623513842,ProductX,Sold,2019-03-30
513954,ProductX,Lost,2018-12-30
657453399,ProductX,Sold,2019-04-19
433513,ProductX,Lost,2019-02-18
180051255,ProductX,Lost,2018-07-16
532598,ProductX,Lost,2018-11-12
271987727,ProductX,Sold,2018-04-22
712367557,ProductX,Sold,2019-03-13
703392534,ProductX,Sold,2019-05-22
690827897,ProductX,Lost,2019-11-04
799109,ProductX,Lost,2018-12-08
628937691,ProductX,Lost,2019-03-29
484104085,ProductX,Lost,2018-06-25
45464027,ProductX,Lost,2019-09-30
654069886,ProductX,Sold,2018-10-15
443011,ProductX,Sold,2018-09-02
401306791,ProductX,Lost,2019-04-12
125880170,ProductX,Lost,2019-02-14
516572971,ProductX,Lost,2018-07-06
692107655,ProductX,Lost,2018-12-26
564543503,ProductX,Lost,2018-07-30
287639249,ProductX,Sold,2019-01-09
39023683,ProductX,Lost,2018-03-19
33886630,ProductX,Lost,2018-01-19
655063690,ProductX,Lost,2018-06-22
401330328,ProductX,Sold,2018-11-04
703840433,ProductX,Lost,2019-10-20
616528122,ProductX,Sold,2019-01-02
299857871,ProductX,Lost,2019-11-18
495125929,ProductX,Lost,2019-01-23
357983305,ProductX,Sold,2018-03-23
711161218,ProductX,Sold,2019-08-13
600865,ProductX,Lost,2018-04-17
433446,ProductX,Lost,2018-09-19
214740806,ProductX,Lost,2019-06-29
675886,ProductX,Lost,2019-04-21
578814,ProductX,Lost,2018-04-22
781638,ProductX,Lost,2018-05-23
671657485,ProductX,Lost,2019-08-04
629385365,ProductX,Lost,2018-08-18
453074,ProductX,Lost,2018-05-14
698952457,ProductX,Lost,2018-08-10
491756233,ProductX,Lost,2018-11-27
509241728,ProductX,Sold,2018-05-20
170017474,ProductX,Lost,2019-05-16
706265,ProductX,Lost,2019-03-03
650430180,ProductX,Sold,2018-03-08
442859,ProductX,Lost,2018-12-28
185253750,ProductX,Lost,2018-07-09
182470585,ProductX,Lost,2019-10-06
632540,ProductX,Sold,2018-03-25
626998651,ProductX,Lost,2019-09-04
807182,ProductX,Lost,2019-08-11
778286,ProductX,Lost,2019-08-19
702218608,ProductX,Sold,2018-03-30
315047712,ProductX,Lost,2018-02-25
450763430,ProductX,Lost,2019-12-05
259803065,ProductX,Lost,2018-12-31
300266755,ProductX,Lost,2019-05-25
59442977,ProductX,Sold,2019-03-03
735244,ProductX,Lost,2018-03-29
587097,ProductX,Lost,2019-06-11
691605251,ProductX,Lost,2018-04-25
32427581,ProductX,Lost,2019-01-24
580348331,ProductX,Lost,2019-06-22
73706654,ProductX,Lost,2019-07-06
269883384,ProductX,Sold,2018-09-05
509330137,ProductX,Lost,2018-10-13
410008215,ProductX,Lost,2019-07-04
37654327,ProductX,Sold,2019-06-03
510798855,ProductX,Lost,2018-09-23
807521,ProductX,Sold,2019-07-20
652409082,ProductX,Sold,2019-11-06
602298655,ProductX,Lost,2019-06-24
524616,ProductX,Lost,2018-10-14
457743578,ProductX,Sold,2019-11-04
548897601,ProductX,Lost,2019-04-22
52180990,ProductX,Lost,2019-05-06
264132552,ProductX,Lost,2019-11-19
842315,ProductX,Lost,2019-07-05
576310863,ProductX,Sold,2019-04-11
414751057,ProductX,Lost,2019-03-01
93059179,ProductX,Sold,2018-10-04
710346172,ProductX,Lost,2019-02-09
335123746,ProductX,Sold,2018-09-20
286280407,ProductX,Lost,2018-10-30
268618469,ProductX,Lost,2019-11-25
625563,ProductX,Lost,2018-10-20
583055,ProductX,Lost,2019-11-22
720900,ProductX,Lost,2018-09-22
635917,ProductX,Lost,2019-05-25
767946,ProductX,Lost,2019-08-22
299549620,ProductX,Lost,2018-08-27
657501,ProductX,Lost,2019-10-14
294156116,ProductX,Lost,2019-10-04
657081512,ProductX,Lost,2018-02-18
594272914,ProductX,Lost,2018-04-12
531389,ProductX,Lost,2019-05-25
596979,ProductX,Lost,2019-08-25
664610457,ProductX,Sold,2019-05-30
436635457,ProductX,Lost,2019-04-22
445859355,ProductX,Sold,2018-03-14
514466289,ProductX,Sold,2018-02-28
148475224,ProductX,Lost,2019-06-27
452574,ProductX,Lost,2019-03-10
627119502,ProductX,Sold,2018-08-09
692798482,ProductX,Lost,2018-03-19
34727238,ProductX,Lost,2019-03-15
626241394,ProductX,Lost,2019-05-18
677137318,ProductX,Sold,2018-10-27
280406450,ProductX,Lost,2018-08-29
615295623,ProductX,Sold,2019-02-18
683196697,ProductX,Sold,2019-10-24
560090283,ProductX,Sold,2018-03-27
483958510,ProductX,Lost,2018-02-11
437538994,ProductX,Lost,2018-04-10
521631341,ProductX,Lost,2018-02-04
838112,ProductX,Lost,2019-03-09
585624035,ProductX,Lost,2018-07-21
616833327,ProductX,Lost,2019-07-04
705382332,ProductX,Lost,2018-11-15
448617,ProductX,Lost,2018-03-22
620436914,ProductX,Sold,2019-07-31
407850552,ProductX,Lost,2019-12-23
605610844,ProductX,Lost,2018-12-04
442179342,ProductX,Lost,2018-05-20
443672714,ProductX,Lost,2019-01-30
634786375,ProductX,Lost,2019-01-17
394304541,ProductX,Lost,2019-07-05
466613971,ProductX,Sold,2019-02-09
771140,ProductX,Sold,2018-03-26
779093,ProductX,Lost,2018-02-16
110092688,ProductX,Lost,2018-06-17
553671335,ProductX,Sold,2018-03-13
536043,ProductX,Lost,2019-03-24
628888460,ProductX,Sold,2018-12-04
550809822,ProductX,Sold,2018-11-08
528408,ProductX,Lost,2019-09-29
622738899,ProductX,Lost,2019-04-20
514447443,ProductX,Lost,2018-06-18
632667,ProductX,Lost,2019-10-05
648424,ProductX,Lost,2018-07-04
218050195,ProductX,Lost,2018-05-20
619093600,ProductX,Lost,2018-01-02
559007966,ProductX,Sold,2019-11-10
434198,ProductX,Lost,2018-01-04
332884152,ProductX,Lost,2018-07-27
689814349,ProductX,Lost,2019-05-08
441076,ProductX,Lost,2019-05-05
553471,ProductX,Lost,2019-10-29
354692929,ProductX,Lost,2019-07-19
271253967,ProductX,Sold,2019-10-03
459242,ProductX,Lost,2018-05-11
449077434,ProductX,Lost,2019-03-25
631487283,ProductX,Lost,2018-06-29
655374738,ProductX,Lost,2018-02-02
127894997,ProductX,Lost,2018-09-23
421701788,ProductX,Lost,2018-11-04
380052703,ProductX,Sold,2018-01-09
596170,ProductX,Lost,2018-02-19
197523481,ProductX,Lost,2018-02-28
623799096,ProductX,Lost,2018-07-26
158516436,ProductX,Lost,2019-11-30
358733315,ProductX,Sold,2019-04-01
93249668,ProductX,Lost,2019-02-07
645862992,ProductX,Lost,2019-12-06
478650055,ProductX,Lost,2019-09-15
434657,ProductX,Lost,2018-10-10
645423,ProductX,Lost,2018-08-18
681795886,ProductX,Lost,2019-06-11
278778948,ProductX,Lost,2018-06-14
708685,ProductX,Lost,2018-07-08
706799366,ProductX,Sold,2018-11-18
654965,ProductX,Lost,2019-09-19
765088,ProductX,Lost,2019-05-06
656987616,ProductX,Sold,2019-05-26
387032920,ProductX,Lost,2018-07-23
683882957,ProductX,Sold,2019-01-17
462536,ProductX,Lost,2019-03-29
251578011,ProductX,Lost,2019-09-10
389553360,ProductX,Lost,2018-06-21
503267,ProductX,Lost,2019-10-08
704644586,ProductX,Sold,2018-11-27
56411405,ProductX,Lost,2019-08-09
610632,ProductX,Lost,2018-06-17
461652,ProductX,Lost,2019-08-10
405980190,ProductX,Lost,2019-06-05
574723,ProductX,Lost,2019-03-26
184220347,ProductX,Lost,2018-12-31
740796,ProductX,Lost,2018-01-16
550517,ProductX,Lost,2019-03-23
627045807,ProductX,Sold,2018-01-04
449547,ProductX,Lost,2019-12-11
661612645,ProductX,Sold,2019-10-09
625668806,ProductX,Sold,2018-03-05
521139540,ProductX,Lost,2018-07-06
792782,ProductX,Lost,2018-02-13
654390706,ProductX,Lost,2019-06-08
267023627,ProductX,Lost,2018-10-15
320839531,ProductX,Lost,2018-03-26
658287331,ProductX,Sold,2018-01-20
616821897,ProductX,Lost,2018-12-30
65033728,ProductX,Lost,2019-02-22
169823342,ProductX,Lost,2019-06-02
276910153,ProductX,Lost,2019-11-07
805614,ProductX,Lost,2019-02-12
277082186,ProductX,Lost,2019-08-18
589161,ProductX,Lost,2019-10-28
690449350,ProductX,Sold,2019-03-23
267801267,ProductX,Lost,2018-11-13
448971156,ProductX,Lost,2019-09-09
169795707,ProductX,Sold,2019-09-16
388159882,ProductX,Lost,2018-05-12
569096,ProductX,Lost,2019-08-31
693307,ProductX,Lost,2018-11-08
311645155,ProductX,Lost,2018-05-29
627044948,ProductX,Sold,2018-07-18
565119,ProductX,Lost,2018-05-13
573275537,ProductX,Lost,2019-10-15
481754322,ProductX,Lost,2019-07-20
520951341,ProductX,Lost,2019-06-16
585365588,ProductX,Lost,2019-10-21
472487743,ProductX,Lost,2019-05-10
458017,ProductX,Lost,2019-01-15
650044,ProductX,Lost,2018-11-15
23308397,ProductX,Lost,2018-10-11
463239010,ProductX,Lost,2019-08-09
765089,ProductX,Lost,2018-04-20
614256298,ProductX,Lost,2019-01-17
735827,ProductX,Lost,2018-07-30
650388305,ProductX,Lost,2019-04-23
383546022,ProductX,Lost,2019-02-12
455247,ProductX,Lost,2018-08-03
394106382,ProductX,Lost,2019-11-13
584062985,ProductX,Lost,2019-08-09
252606181,ProductX,Lost,2018-04-05
75795740,ProductX,Lost,2018-01-13
369814352,ProductX,Lost,2019-03-14
501204068,ProductX,Lost,2018-07-05
133846388,ProductX,Lost,2018-11-25
269286056,ProductX,Lost,2019-03-13
687405565,ProductX,Sold,2019-06-22
381266138,ProductX,Lost,2019-08-09
626918579,ProductX,Sold,2019-05-10
662312822,ProductX,Lost,2019-08-15
474585573,ProductX,Lost,2018-05-03
490558486,ProductX,Lost,2019-04-04
627081222,ProductX,Lost,2018-01-13
277467017,ProductX,Sold,2018-11-04
630514372,ProductX,Sold,2018-12-10
778721,ProductX,Lost,2019-05-21
322739033,ProductX,Sold,2018-05-31
694507018,ProductX,Lost,2018-11-22
678139925,ProductX,Lost,2019-06-01
494702877,ProductX,Lost,2019-07-26
516887187,ProductX,Lost,2018-09-05
650534417,ProductX,Lost,2019-06-19
630335400,ProductX,Lost,2018-12-30
433203538,ProductX,Lost,2019-04-20
659074329,ProductX,Lost,2019-03-20
50005374,ProductX,Lost,2019-11-22
447358,ProductX,Lost,2019-01-13
526097733,ProductX,Sold,2018-07-29
713482986,ProductX,Lost,2018-03-07
514099510,ProductX,Lost,2019-10-25
650620503,ProductX,Lost,2018-12-12
484640418,ProductX,Lost,2019-02-12
594164119,ProductX,Lost,2019-11-23
568532,ProductX,Lost,2018-01-19
555779047,ProductX,Lost,2018-08-31
504436,ProductX,Sold,2019-07-30
701257774,ProductX,Sold,2018-02-23
585337481,ProductX,Lost,2019-01-16
616685854,ProductX,Lost,2018-10-29
836407,ProductX,Lost,2019-06-11
622853172,ProductX,Lost,2019-01-11
806652,ProductX,Sold,2018-11-06
269879967,ProductX,Lost,2018-06-23
849422,ProductX,Lost,2018-08-13
753903,ProductX,Lost,2018-07-02
750778,ProductX,Lost,2018-02-10
646598191,ProductX,Sold,2019-11-01
432087040,ProductX,Lost,2019-08-09
540174612,ProductX,Lost,2018-09-07
566753237,ProductX,Lost,2018-09-13
569159564,ProductX,Sold,2019-04-29
659174,ProductX,Sold,2019-10-18
779255,ProductX,Lost,2019-03-23
398265759,ProductX,Lost,2019-09-08
591830302,ProductX,Lost,2018-08-15
327239673,ProductX,Lost,2018-09-20
277093081,ProductX,Lost,2018-01-12
564692269,ProductX,Sold,2018-05-06
446879579,ProductX,Lost,2018-10-17
650720,ProductX,Lost,2018-04-13
612994259,ProductX,Lost,2018-07-30
384740509,ProductX,Lost,2018-03-08
372350623,ProductX,Lost,2018-06-29
498088,ProductX,Lost,2019-07-15
480004846,ProductX,Lost,2019-01-25
419837534,ProductX,Sold,2019-01-18
307385858,ProductX,Lost,2019-09-02
397919868,ProductX,Lost,2019-01-25
482282,ProductX,Lost,2018-12-24
83736365,ProductX,Lost,2019-02-16
514467553,ProductX,Sold,2018-08-26
379398644,ProductX,Sold,2019-04-27
596681099,ProductX,Sold,2019-01-18
443336210,ProductX,Lost,2018-02-25
129317974,ProductX,Sold,2018-08-06
450826119,ProductX,Lost,2018-04-12
477915,ProductX,Lost,2018-12-09
451538,ProductX,Sold,2018-05-29
604530850,ProductX,Lost,2018-01-14
657750394,ProductX,Sold,2018-01-29
691871112,ProductX,Lost,2018-11-30
867439,ProductX,Lost,2019-10-21
512425298,ProductX,Lost,2018-08-20
806301,ProductX,Sold,2018-11-12
356211511,ProductX,Sold,2018-09-13
653439,ProductX,Lost,2019-10-11
652961052,ProductX,Lost,2019-04-10
742414,ProductX,Lost,2018-12-23
641182598,ProductX,Sold,2018-08-06
498527346,ProductX,Lost,2019-12-05
314038909,ProductX,Lost,2018-05-25
689899,ProductX,Lost,2018-08-05
13711255,ProductX,Lost,2019-12-20
685641819,ProductX,Sold,2018-10-04
491108,ProductX,Lost,2018-08-06
488034320,ProductX,Lost,2019-07-21
695685008,ProductX,Lost,2018-06-14
633356599,ProductX,Lost,2019-10-05
692902885,ProductX,Sold,2018-12-19
455245969,ProductX,Sold,2018-06-19
711668,ProductX,Lost,2018-03-17
463196640,ProductX,Lost,2019-11-30
451520,ProductX,Lost,2019-05-31
669560803,ProductX,Lost,2018-03-12
598559558,ProductX,Lost,2019-11-02
616558281,ProductX,Lost,2019-09-12
205336332,ProductX,Lost,2018-08-18
646571806,ProductX,Lost,2019-07-29
201321937,ProductX,Lost,2019-06-07
115912327,ProductX,Lost,2019-03-30
682810026,ProductX,Lost,2019-03-03
409232125,ProductX,Lost,2018-06-02
38138519,ProductX,Lost,2018-04-02
459846005,ProductX,Lost,2018-10-15
588637,ProductX,Lost,2018-09-14
98768936,ProductX,Lost,2018-02-07
569136921,ProductX,Lost,2018-03-31
160052574,ProductX,Lost,2018-05-19
804326,ProductX,Lost,2018-12-05
257399786,ProductX,Lost,2018-11-23
620219204,ProductX,Sold,2019-06-08
552128,ProductX,Lost,2018-09-09
572405623,ProductX,Lost,2018-03-12
530335831,ProductX,Sold,2018-10-21
384483606,ProductX,Lost,2018-05-01
553418829,ProductX,Lost,2019-03-07
606003241,ProductX,Lost,2019-11-18
519403496,ProductX,Sold,2019-12-31
579401619,ProductX,Lost,2018-06-03
498485138,ProductX,Lost,2018-06-12
148675992,ProductX,Lost,2019-09-17
449552,ProductX,Lost,2019-05-26
628263342,ProductX,Lost,2019-01-10
82403029,ProductX,Lost,2018-07-07
600861,ProductX,Lost,2019-09-24
591533719,ProductX,Sold,2018-07-17
300579214,ProductX,Lost,2019-03-22
490365716,ProductX,Lost,2019-05-05
562435,ProductX,Lost,2018-09-30
674723445,ProductX,Lost,2018-10-03
688285688,ProductX,Lost,2019-06-19
520659,ProductX,Lost,2019-06-15
410711449,ProductX,Sold,2018-10-14
630872,ProductX,Lost,2018-10-29
540126503,ProductX,Lost,2019-09-13
566632858,ProductX,Lost,2019-10-06
164551393,ProductX,Lost,2019-07-08
504831,ProductX,Sold,2018-03-31
59833877,ProductX,Lost,2019-08-21
593992,ProductX,Lost,2018-02-20
636231725,ProductX,Lost,2019-08-13
868767,ProductX,Sold,2018-02-05
685439,ProductX,Lost,2018-02-23
680841408,ProductX,Lost,2019-05-05
650277572,ProductX,Lost,2019-11-05
613533551,ProductX,Lost,2018-09-18
646022,ProductX,Lost,2018-11-23
270006796,ProductX,Lost,2019-02-27
280453008,ProductX,Lost,2019-12-26
528507418,ProductX,Lost,2019-10-05
233546406,ProductX,Lost,2018-09-20
599888340,ProductX,Lost,2018-03-20
740127,ProductX,Lost,2018-04-30
174018702,ProductX,Lost,2019-06-01
673540,ProductX,Lost,2018-09-24
443775,ProductX,Lost,2019-02-18
807955,ProductX,Lost,2019-07-14
200079785,ProductX,Sold,2019-05-30
617946,ProductX,Lost,2019-01-28
561228,ProductX,Lost,2018-02-22
48770181,ProductX,Lost,2018-04-03
433243252,ProductX,Lost,2018-03-02
688949178,ProductX,Lost,2018-12-27
477023996,ProductX,Lost,2019-06-16
450044457,ProductX,Lost,2019-07-25
342610483,ProductX,Lost,2018-11-15
580392,ProductX,Lost,2018-07-27
607536782,ProductX,Lost,2019-11-12
131008648,ProductX,Sold,2019-06-09
612253,ProductX,Lost,2018-10-02
137152083,ProductX,Lost,2019-10-11
385222471,ProductX,Lost,2019-07-14
591686856,ProductX,Lost,2019-05-30
340363577,ProductX,Lost,2018-11-15
199083086,ProductX,Lost,2018-12-03
650278236,ProductX,Lost,2018-04-19
62312777,ProductX,Lost,2018-03-11
25166625,ProductX,Lost,2019-03-03
555912184,ProductX,Lost,2019-12-24
94679023,ProductX,Lost,2018-09-13
832979,ProductX,Lost,2019-03-14
500970463,ProductX,Sold,2018-04-08
392210555,ProductX,Lost,2019-01-29
588579641,ProductX,Lost,2018-03-16
563731,ProductX,Sold,2019-11-24
685032739,ProductX,Lost,2019-12-28
239541499,ProductX,Lost,2018-08-05
625834392,ProductX,Sold,2019-01-01
524981402,ProductX,Lost,2019-11-19
691227079,ProductX,Lost,2018-04-02
199057206,ProductX,Lost,2018-10-30
594400467,ProductX,Sold,2019-09-19
679380,ProductX,Lost,2019-11-18
737538,ProductX,Lost,2019-12-25
712494131,ProductX,Lost,2019-06-16
781697,ProductX,Lost,2018-03-14
586617,ProductX,Lost,2018-08-02
514589823,ProductX,Lost,2018-01-20
117261220,ProductX,Lost,2018-12-30
642630,ProductX,Lost,2018-06-16
614390,ProductX,Lost,2018-04-29
666304757,ProductX,Lost,2019-01-26
313835767,ProductX,Lost,2019-08-03
673709709,ProductX,Lost,2018-11-16
186415072,ProductX,Lost,2019-05-29
490234264,ProductX,Lost,2018-05-27
459785,ProductX,Lost,2018-02-18
527376700,ProductX,Lost,2019-12-22
556770,ProductX,Sold,2019-01-07
356214304,ProductX,Lost,2018-09-20
600854,ProductX,Lost,2018-05-12
650691267,ProductX,Lost,2019-05-28
680558,ProductX,Lost,2019-03-18
673744,ProductX,Lost,2018-10-18
586883,ProductX,Lost,2018-11-21
474500979,ProductX,Sold,2019-03-04
631560595,ProductX,Sold,2018-10-18
748143,ProductX,Lost,2018-04-12
536401933,ProductX,Lost,2018-10-21
693258,ProductX,Lost,2019-07-23
585171877,ProductX,Sold,2019-11-07
466334119,ProductX,Lost,2019-11-27
582405,ProductX,Lost,2018-02-03
566957216,ProductX,Lost,2018-07-04
75201364,ProductX,Lost,2019-03-05
346666687,ProductX,Lost,2019-09-02
462904,ProductX,Lost,2019-07-28
455392613,ProductX,Lost,2018-07-13
608099,ProductX,Lost,2019-03-07
515836150,ProductX,Sold,2019-11-18
659369,ProductX,Lost,2019-12-14
54519591,ProductX,Lost,2019-06-22
274514358,ProductX,Sold,2019-10-18
482628,ProductX,Lost,2019-04-07
283421461,ProductX,Sold,2019-06-12
240982210,ProductX,Lost,2018-11-23
736296,ProductX,Lost,2019-02-05
510074232,ProductX,Lost,2018-11-18
382424130,ProductX,Lost,2019-01-27
210996275,ProductX,Lost,2019-02-11
707291358,ProductX,Lost,2019-10-16
420591803,ProductX,Sold,2018-04-17
28144962,ProductX,Sold,2018-07-28
461386,ProductX,Lost,2019-09-18
577629,ProductX,Sold,2019-02-15
654048460,ProductX,Sold,2019-09-10
434152823,ProductX,Lost,2019-07-15
355940069,ProductX,Sold,2019-10-17
158802398,ProductX,Lost,2018-03-28
48586627,ProductX,Lost,2019-02-15
585352356,ProductX,Sold,2018-11-24
544868512,ProductX,Sold,2018-06-13
498961884,ProductX,Lost,2018-02-03
503619392,ProductX,Lost,2018-02-18
454399,ProductX,Lost,2019-09-17
31828565,ProductX,Lost,2018-09-06
759756,ProductX,Lost,2018-01-06
561684475,ProductX,Sold,2019-07-19
480346,ProductX,Lost,2019-05-15
685789,ProductX,Lost,2018-06-16
666832616,ProductX,Lost,2019-06-14
566555055,ProductX,Sold,2018-06-18
507258,ProductX,Lost,2019-11-14
730850,ProductX,Lost,2018-02-10
350844863,ProductX,Lost,2018-04-27
765102,ProductX,Sold,2018-09-18
696621687,ProductX,Sold,2019-02-18
488397896,ProductX,Lost,2019-06-19
550646930,ProductX,Sold,2018-09-14
807142,ProductX,Lost,2019-03-01
578356470,ProductX,Lost,2018-09-05
609223631,ProductX,Lost,2019-04-09
644703058,ProductX,Sold,2018-11-19
663033824,ProductX,Lost,2019-03-25
344734442,ProductX,Lost,2018-10-05
